VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
LB70VGJ,49000,89347,18/12/2020,17900,20000,24/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
HV70YVK,46000,91799,18/09/2020,9975,12050,24/01/2024,,RENAULT,CAPTUR,CAPTUR HATCHBACK,1.3 TCE 130 S Edition 5dr,2019,0,R1CP13SED5HPTM  2   
RE17TNL,32000,66816,11/07/2017,6475,8250,19/12/2023,,SKODA,FABIA,FABIA HATCHBACK,1.2 TSI 90 SE 5dr,2015,2018,SKFB12SE95HPTM  3   
HT21BYC,41000,90638,24/03/2021,9375,11550,24/01/2024,,RENAULT,CLIO,CLIO HATCHBACK,1.0 TCe 100 S Edition 5dr,2019,2023,R1CL10SED5HPTM  7   
SK69CNE,53000,81643,15/09/2019,12050,14100,19/12/2023,,SKODA,KAROQ,KAROQ DIESEL ESTATE,2.0 TDI SE L 5dr,2017,2021,SKKR20SEL5EDTM      
FX68NPF,11000,83294,16/11/2018,12250,14650,19/12/2023,,BMW,2 SERIES,2 SERIES GRAN TOURER,218i SE 5dr,2018,2021,BM2S15SE 5EPTM  1   
YK69RLN,32000,91094,28/02/2020,11450,13550,19/12/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.0 DiG-T N-Connecta 5dr DCT,2019,0,NIJU10NCN5HPTA  2   
OV22AEP,15000,95301,29/04/2022,21400,23750,19/12/2023,,CUPRA,FORMENTOR,FORMENTOR ESTATE,1.5 TSI 150 V2 5dr DSG,2020,0,CUFO15V2 5EPTA      
PO18RJU,50000,75462,02/03/2018,8450,9950,05/01/2024,,ABARTH,595,595 HATCHBACK,1.4 T-Jet 165 Turismo 3dr,2016,0,ABA914TUR3HPTM  1   
NG18WVT,60000,78431,15/08/2018,12200,14195,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.4 TSI GTE 5dr DSG,2017,2020,VWGO14GTE5HXTA  6   
SX19EFF,30000,81841,26/03/2019,10500,12595,24/01/2024,,HYUNDAI,KONA,KONA HATCHBACK,1.0T GDi Blue Drive Premium 5dr,2017,2021,HYKN10PRM5HPTM      
PY69KBX,47000,87984,24/01/2020,13000,15100,19/12/2023,,VOLKSWAGEN,TIGUAN,TIGUAN ESTATE,1.5 TSi EVO 130 Match 5dr,2016,2020,VWTI15MA35EPTM  2   
LM68VJE,37000,76774,17/12/2018,14250,16350,08/01/2024,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,2016,2019,TOCH18EXL5HHIA      
AU67WWC,37000,78420,27/09/2017,9950,11950,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.0 TSI 110 SE [Nav] 5dr,2017,2020,VWGO10SEN5HPTM  6   
FY70PSU,40000,87859,15/10/2020,17650,19750,04/01/2024,,HONDA,CR-V,CR-V ESTATE,2.0 i-MMD Hybrid SE 2WD 5dr eCVT,2018,2023,HOCV20SE 5EHIA  7   
FM21UNG,42000,91216,26/07/2021,15100,17200,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,2019,0,TOCH18DES5HHIA  1   
SL19YGC,45000,67434,27/03/2019,15150,17650,19/12/2023,,BMW,4 SERIES,4 SERIES GRAN COUPE,420i M Sport 5dr Auto [Professional Media],2014,2021,BM4S20MPM5HPTA      
ML70EOH,19000,90733,30/09/2020,11800,13900,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Excite EV 45kWh 5dr Auto,2019,2022,NMZS00EXV5HE A      
HN17LWW,60000,77738,28/06/2017,9100,11200,19/12/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.6 BlueHDi 120 Allure 5dr,2016,2020,PE30162AL5EDTM  2   
FV16ULK,39000,73255,19/08/2016,10650,12700,19/12/2023,,TOYOTA,RAV4,RAV4 DIESEL ESTATE,2.0 D-4D Business Edition 5dr 2WD,2015,2018,TORA20BE 5EDTM  6   
GJ22NVY,18000,99322,15/03/2022,35300,38250,19/12/2023,,TESLA,MODEL Y,MODEL Y HATCHBACK,Long Range AWD 5dr Auto,2021,0,TEMY00LR 5HE A4     
OE70UMM,21000,93196,21/12/2020,26500,30500,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto [11kW Charger],2018,2022,JAIP00HS15EE A4     
FE19SBU,53000,78136,31/03/2019,9075,11450,24/01/2024,,VAUXHALL,INSIGNIA,INSIGNIA GRAND SPORT,1.5T SRi Vx-line Nav 5dr,2017,2020,VAIN15SVN5HPTM  2   
SM70ONC,18000,89233,21/12/2020,24200,26500,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
OV69CWU,43000,89978,28/09/2019,21550,24500,19/12/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 220d 4Matic AMG Line 5dr 9G-Tronic,2019,2022,MEGS2022L5EDTA4 1   
YR21HRK,24000,85693,19/09/2020,11400,13400,09/01/2024,,HONDA,CIVIC,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SE 5dr,2017,2022,HOCI10SE15HPTM  6   
YH69YWL,42000,87074,30/09/2019,19700,22250,19/12/2023,,BMW,3 SERIES,3 SERIES SALOON,330i M Sport 4dr Step Auto,2019,2022,BM3 20MS 4SPTA  8   
LN69VGZ,29000,87481,01/09/2019,22250,24500,19/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 SE 5dr Auto,2019,2023,LRRE20SE85HDTA4 2   
MM21LML,11000,92322,25/06/2021,14100,15900,18/01/2024,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 95 Match 5dr DSG,2018,2021,VWPO10MAT5HPTA  6   
MT71TVD,27000,97596,05/01/2022,16250,18400,17/01/2024,,KIA,E-NIRO,E-NIRO ELECTRIC ESTATE,150kW 2 Long Range 64kWh 5dr Auto,2020,2022,KINI002LR5EE A  1   
CK69PVL,57000,85357,18/10/2019,20550,23500,19/12/2023,,AUDI,Q5,Q5 DIESEL ESTATE,40 TDI Quattro S Line 5dr S Tronic [Tech Pack],2016,2020,AUQ5204SH5EDTA4 2   
MA20TXZ,36000,91224,26/06/2020,16150,18250,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2019,0,TOCH18DYN5HHIA  1   
OW18KNN,57000,80332,16/07/2018,15250,17350,19/12/2023,,SKODA,KODIAQ,KODIAQ ESTATE,1.4 TSI 150 SE L 4x4 5dr DSG,2017,2021,SKKO14S5L5EPTA4     
AW19CKK,29000,83615,21/06/2019,10750,12750,19/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line Nav 5dr,2018,2022,FOFO10TN55HPTM  6   
FY22HFG,4000,95691,02/03/2022,11050,12850,08/01/2024,,CITROEN,C3,C3 HATCHBACK,1.2 PureTech Shine Plus 5dr,2020,0,CIC312SHP5HPIM  4   
VN70VUV,19000,92658,19/12/2020,14900,17300,19/12/2023,,HONDA,HONDA e,e HATCHBACK,113kW Advance 36kWh 5dr Auto,2020,0,HOHE00AD 5HE A      
HJ69VHP,21000,89552,31/10/2019,16400,18850,19/12/2023,,AUDI,A4,A4 DIESEL SALOON,30 TDI Technik 4dr S Tronic,2019,0,AUA420TEK4SDTA  7   
LC21YYN,11000,90734,17/06/2021,13550,15650,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
WV69WLA,13000,90454,30/10/2019,8425,9950,02/01/2024,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Cite 6 5dr,2018,2021,TOAY10XC65HPIM  4   
MW66TNV,41000,68454,22/12/2016,9550,11900,24/01/2024,,BMW,2 SERIES,2 SERIES GRAN TOURER,218i Sport 5dr,2015,2018,BM2S15SPO5EPTM      
GJ20HCD,35000,91391,03/03/2020,11650,13750,24/01/2024,,SKODA,KAMIQ,KAMIQ DIESEL HATCHBACK,1.6 TDI SE 5dr,2019,2020,SKKA16SE 5HDTM      
KJ19DMF,30000,85961,13/06/2019,8000,9795,15/01/2024,,CITROEN,C3 AIRCROSS,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Feel 5dr [6 speed],2017,2021,CICR12F605HPTM      
GF21ETR,43000,95255,30/03/2021,18950,21000,19/12/2023,,AUDI,Q2,Q2 DIESEL ESTATE,35 TDI Quattro S Line 5dr S Tronic,2020,2021,AUQ2203SN5EDTA4 1   
FL20YZN,32000,91224,01/07/2020,16500,18600,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2019,0,TOCH18DYN5HHIA  1   
YC17FHO,54000,75708,27/04/2017,7850,9625,24/01/2024,,MINI,HATCHBACK,HATCHBACK SPECIAL EDITION,2.0 Cooper S Seven 3dr [Media Pack XL],2015,2021,MNCS20SVM3HPTM  4   
KR20GFZ,25000,92060,17/07/2020,7925,9425,03/01/2024,,SUZUKI,SWIFT,SWIFT HATCHBACK,1.2 Dualjet SHVS SZ-T 5dr,2017,0,SISW12SZT5HPIM  5   
DU71YHL,16000,90734,13/09/2021,13500,15600,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
FT69JVX,33000,83749,25/02/2020,25400,28500,19/12/2023,,BMW,X4,X4 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto,2018,2021,BMX420M205EDTA4 1   
DU17BWD,35000,76765,03/03/2017,10500,12600,15/01/2024,,TOYOTA,C-HR,C-HR HATCHBACK,1.2T Excel 5dr,2016,2019,TOCH12EXL5HPTM      
FP70TXC,11000,90734,26/11/2020,13150,15250,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
SG16NRD,56000,65303,29/07/2016,8925,10900,19/12/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,2.0 TDCi 185 ST-1 5dr,2014,2018,FOFO20T1S5HDTM  5   
HN70LYK,50000,91796,30/09/2020,8325,10450,19/12/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,1.0 TCE 100 Iconic 5dr,2019,0,R1CP10ICO5HPTM  2   
LY19JFJ,27000,86808,27/03/2019,11850,13350,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic II 3dr Auto,2014,2021,MNCO15CL 3HPTA  4   
KS16EGZ,42000,68686,28/04/2016,15200,17700,08/01/2024,,VOLVO,XC60,XC60 DIESEL ESTATE,D4 [190] R DESIGN Lux Nav 5dr AWD Geartronic,2013,2017,VOX624RL95EDTA4 1   
LR70LHG,41000,90941,30/09/2020,24700,27000,19/12/2023,,BMW,X3,X3 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto [Tech Pack],2017,2021,BMX320MTE5EDTA4 4   
OW69GYH,29000,83772,31/01/2020,17250,19200,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
BV20UOP,27000,88387,06/08/2020,13250,15350,19/12/2023,,VOLKSWAGEN,T-CROSS,T-CROSS ESTATE,1.0 TSI 115 SEL 5dr,2019,2024,VWTC105SL5EPTM      
NA70HZW,57000,91716,26/10/2020,18000,20750,18/01/2024,,AUDI,E-TRON,E-TRON ESTATE,230kW 50 Quattro 71kWh Technik 5dr Auto,2019,2022,AUET00TEK5EE A4     
WG19FSF,66000,83780,28/03/2019,11900,13900,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE Executive 5dr Auto,2018,2022,MEAC15SEX5HDTA  6   
DG69EUB,33000,90232,23/10/2019,8775,10850,19/12/2023,,SEAT,ARONA,ARONA DIESEL HATCHBACK,1.6 TDI SE Technology Lux [EZ] 5dr,2017,2020,SEAN16ST95HDTM      
HJ67HXC,41000,76445,25/09/2017,13550,16350,19/12/2023,,AUDI,A5,A5 COUPE,2.0 TFSI S Line 2dr,2016,2020,AUA520SL 2CPTM  2   
VK70TVU,38000,93109,30/09/2020,14800,16800,19/12/2023,,AUDI,A3,A3 SALOON,30 TFSI Sport 4dr,2020,0,AUA31030S4SPTM  2   
ML70OFK,9000,92817,17/11/2020,19400,21500,19/12/2023,,AUDI,A3,A3 SPORTBACK,35 TFSI S Line 5dr,2020,0,AUA3153SN5HPTM  5   
LM21EKB,42000,95534,26/03/2021,14000,16100,24/01/2024,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
BL66NUP,28000,74626,28/01/2017,12100,14100,19/12/2023,,RENAULT,MEGANE,MEGANE HATCHBACK,1.6 TCE GT Nav 5dr Auto,2016,2020,R1ME16GTV5HPTA  6   
VT19FYS,50000,81842,31/07/2019,10200,12295,24/01/2024,,HYUNDAI,KONA,KONA HATCHBACK,1.0T GDi Blue Drive Premium SE 5dr,2017,2021,HYKN10PSE5HPTM      
DV68ZCT,63000,79306,30/10/2018,5275,7175,19/12/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2 SE 5dr,2017,2020,VACX12SE 5HPIM      
NJ70DZD,35000,90734,31/10/2020,11650,13750,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
YR22EKJ,11000,91355,16/07/2022,22950,25250,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL SALOON,A200d AMG Line Executive 4dr Auto,2019,2022,MEAC20MLE4SDTA      
RV18TJO,48000,70989,30/03/2018,12050,14150,19/12/2023,,BMW,X1,X1 DIESEL ESTATE,sDrive 18d Sport 5dr Step Auto,2015,2019,BMX1208SP5EDTA  2   
SJ66YNX,34000,68566,29/09/2016,8600,10700,19/12/2023,,MAZDA,CX-3,CX-3 HATCHBACK,2.0 SE-L Nav 5dr,2015,2018,MAC320LSN5HPIM      
AJ19VZD,78000,87078,30/05/2019,13450,15950,19/12/2023,,BMW,3 SERIES,3 SERIES DIESEL SALOON,320d SE 4dr Step Auto,2019,2022,BM3220SE 4SDTA  8   
WV70XND,19000,78452,30/09/2020,22050,24250,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 245 GTI Performance 5dr DSG,2017,2020,VWGO20GTH5HPTA  6   
YS21ZYE,25000,87862,30/05/2021,23000,25250,19/12/2023,,HONDA,CR-V,CR-V ESTATE,2.0 i-MMD Hybrid SR 5dr eCVT,2018,2023,HOCV20SR 5EHIA4 7   
SM67NNL,43000,76404,23/01/2018,11900,13900,19/12/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,2016,2019,HYIN16PSE5HHIA      
DE19WHR,28000,85054,04/04/2019,13250,15250,19/12/2023,,SEAT,LEON,LEON SPORT TOURER,2.0 TSI 190 FR Sport [EZ] 5dr DSG,2016,2019,SELE20F9S5EPTA  1   
KV69WHL,38000,78134,16/09/2019,9700,12150,19/12/2023,,VAUXHALL,INSIGNIA,INSIGNIA GRAND SPORT,1.5T SRi 5dr,2017,2020,VAIN15SRI5HPTM  2   
FX18UKJ,52000,78171,06/03/2018,9250,11700,19/12/2023,,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,2.0 Turbo D Elite Nav 5dr Auto,2017,2020,VAIN20ELN5HDTA  2   
CK17FHS,73000,70741,30/05/2017,6800,8800,10/01/2024,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.5 dCi Dynamique Nav 5dr EDC,2015,2018,R1KJ15DN 5HDTA      
YN68GYA,78000,83677,16/09/2018,12650,15150,19/12/2023,,VOLVO,V60,V60 DIESEL SPORTSWAGON,2.0 D4 [190] Momentum Pro 5dr Auto,2018,2021,VOV620MP95EDTA  2   
YH70WWD,21000,90723,17/09/2020,13650,15450,19/12/2023,,PEUGEOT,208,208 HATCHBACK,1.2 PureTech 100 GT Line 5dr EAT8,2019,2023,PE2812GTL5HPTA  2   
DA69FZM,19000,88416,31/12/2019,12100,14200,19/12/2023,,DS,DS 3,DS 3 CROSSBACK HATCHBACK,1.2 PureTech Prestige 5dr,2019,2023,DS3C12PRE5HPTM      
BF17NJV,53000,65630,01/03/2017,4975,6975,19/12/2023,,VAUXHALL,GTC,GTC COUPE,1.6T 16V 200 SRi 3dr,2014,2018,VAGT16SR03CPTM      
CP66HPY,46000,68607,03/01/2017,15850,18600,15/01/2024,,JAGUAR,XF,XF SALOON,3.0 V6 Supercharged S 4dr Auto,2015,2020,JAXF30S  4SPSA  2   
BU18NVK,44000,75165,30/03/2018,6275,8095,24/01/2024,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech Allure 5dr,2016,2019,PE2012PAL5EPIM  1   
SP18MJJ,54000,80466,01/03/2018,9725,11800,24/01/2024,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.6 DiG-T N-Connecta [Glass Roof Pack] 5dr,2017,2021,NIQQ16NCG5HPTM  3   
PE71URX,20000,96144,24/09/2021,15300,17395,16/01/2024,,PEUGEOT,2008,E-2008 ELECTRIC ESTATE,100kW GT Premium 50kWh 5dr Auto,2019,2023,PE2000GTR5EE A  2   
DG19GGA,34000,86196,06/03/2019,11400,13500,19/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack],2017,2020,NIQQ15NG55HDTM  3   
NL22LJA,55000,89233,31/03/2022,23200,25500,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
OY70GVF,60000,86518,30/09/2020,9250,11350,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,2017,2021,NIQQ13APR5HPTM  3   
YN20XSZ,68000,87860,19/03/2020,16150,18250,15/01/2024,,HONDA,CR-V,CR-V ESTATE,2.0 i-MMD Hybrid SR  2WD 5dr eCVT,2018,2023,HOCV20SR 5EHIA  7   
NO02TAX,29000,83381,09/12/2020,24850,28500,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
HN70LYW,47000,91796,30/09/2020,8450,10550,19/12/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,1.0 TCE 100 Iconic 5dr,2019,0,R1CP10ICO5HPTM  2   
WF20VTO,18000,89738,14/06/2020,27400,31500,19/12/2023,,MERCEDES-BENZ,E CLASS,E CLASS DIESEL SALOON,E220d AMG Line Night Edition Prem + 4dr 9G-Tronic,2016,2020,MEEC20ANP4SDTA  7   
NA22ZPV,10000,91064,10/05/2022,14750,17250,19/12/2023,,HYUNDAI,IONIQ,IONIQ ELECTRIC HATCHBACK,100kW Premium 38kWh 5dr Auto,2019,2022,HYIN00PRM5HE A  1   
MD69CNZ,29000,88525,15/01/2020,17350,19850,05/01/2024,,BMW,3 SERIES,3 SERIES SALOON,320i SE 4dr Step Auto,2019,2022,BM3A20SE 4SPTA  8   
YF66ZGU,81000,70499,30/11/2016,6500,8500,19/12/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,116d M Sport 5dr [Nav],2015,2019,BM1S15MPN5HDTM  3   
DN69GNF,29000,86126,16/12/2019,10900,12950,19/12/2023,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,2018,2021,HYTU16SEN5EPIM  3   
SL15PNY,59000,65248,30/04/2015,4000,5800,06/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Zetec 5dr,2014,2018,FOFO10ZE 5HPTM  5   
HN20PNF,26000,83286,16/06/2020,14400,16800,19/12/2023,,BMW,2 SERIES,2 SERIES ACTIVE TOURER,218i M Sport 5dr Step Auto,2018,2021,BM2S15MS 5HPTA  1   
YB69OVG,36000,83034,29/11/2019,12400,14400,19/12/2023,,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC EX 5dr,2018,2020,HOCI16EX 5HDTM  6   
YD18NLZ,44000,73867,30/04/2018,17700,20500,19/12/2023,,MERCEDES-BENZ,E CLASS,E CLASS DIESEL SALOON,E220d AMG Line Premium 4dr 9G-Tronic,2016,2020,MEEC202LP4SDTA  7   
YD18ZWB,60000,77749,23/05/2018,10600,12695,14/12/2023,,PEUGEOT,3008,3008 ESTATE,1.6 THP Allure 5dr EAT6,2016,2020,PE3016ALL5EPTA  2   
HK21ZVO,44000,91798,15/03/2021,9525,11600,19/12/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr,2019,0,R1CP13ICO5HPTM  2   
BT20MTZ,32000,85467,29/07/2020,13800,15800,19/12/2023,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Sport 5dr,2016,2020,AUQ21630S5EDTM      
KY18YBL,64000,81715,21/06/2018,7875,9675,15/01/2024,,CITROEN,C3 AIRCROSS,C3 AIRCROSS HATCHBACK,1.2 PureTech 130 Flair 5dr,2017,2021,CICR12FL35HPTM      
RV20RUH,20000,89902,07/03/2020,21250,23500,17/01/2024,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,120d xDrive M Sport 5dr Step Auto,2019,0,BM1S20MS 5HDTA4 4   
SF66WZC,44000,71882,29/09/2016,9550,11550,18/01/2024,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d Sport 5dr Auto,2015,2018,MEAC15SPO5HDTA  5   
DW19ZPJ,6000,79322,25/06/2019,9725,11850,24/01/2024,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2T [110] Elite 5dr [Start Stop] Auto,2017,2020,VACX12ETS5HPTA      
WP17DLY,20000,55013,31/03/2017,4925,6425,19/12/2023,,FIAT,PANDA,PANDA HATCHBACK,1.2 Easy 5dr,2012,0,FIPA12ESY5HPIM  2   
CE70XXT,40000,91751,27/10/2020,10300,12095,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 Active X Edition 5dr,2017,2021,FOFI102AX5HPTM  9   
YP68COH,19000,83767,16/10/2018,15200,17200,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 Sport 5dr Auto,2018,2022,MEAC13SPO5HPTA  6   
YP70DWG,30000,92678,26/09/2020,21300,23750,23/01/2024,,VOLVO,XC40,XC40 ESTATE,2.0 B4P Inscription Pro 5dr Auto,2018,0,VOX420BIP5EPTA      
DS68VWR,49000,83940,31/12/2018,5750,7250,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.4 SRi Vx-line Nav Black 5dr,2014,2019,VACO14SVB5HPIM  5   
ML19TZN,13000,76403,31/03/2019,14450,16450,09/01/2024,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,2016,2019,HYIN16PRM5HHIA      
FN20MRY,37000,86519,24/03/2020,10600,12700,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
LC69XZR,21000,90541,02/12/2019,24500,26750,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
DX71VAO,29000,98269,08/10/2021,17850,19950,19/12/2023,,RENAULT,ARKANA,ARKANA ESTATE,1.6 E-TECH Hybrid 145 R.S. Line 5dr Auto,2021,2023,R1AR16RLS5EHIA      
FG67CXO,51000,75635,16/10/2017,6775,8775,19/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line Navigation 5dr,2014,2018,FOFO10SLN5HPTM  5   
CV64LYA,84000,56890,05/11/2014,5825,7800,19/12/2023,,VOLKSWAGEN,BEETLE,BEETLE DIESEL HATCHBACK,2.0 TDI Sport 3dr,2012,2016,VWBE20SPO3HDTM  2   
SE16MSO,50000,70740,31/05/2016,6125,8125,10/01/2024,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.5 dCi Dynamique Nav 5dr,2015,2018,R1KJ15DN 5HDTM      
DK67KSF,64000,78832,29/01/2018,6625,8400,24/01/2024,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost ST-Line 5dr,2017,2021,FOFI10STL5HPTM  9   
CE70XVG,36000,91751,27/10/2020,11000,12800,24/01/2024,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 Active X Edition 5dr,2017,2021,FOFI102AX5HPTM  9   
OE70CNV,48000,83381,01/12/2020,22550,25500,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
LS70CCV,24000,92817,12/10/2020,18000,19900,19/12/2023,,AUDI,A3,A3 SPORTBACK,35 TFSI S Line 5dr,2020,0,AUA3153SN5HPTM  5   
EX70VKE,35000,89360,15/12/2020,12600,14700,24/01/2024,,HYUNDAI,TUCSON,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,2018,2021,HYTU16SNM5EDTM  3   
LJ20YYX,35000,89233,05/03/2020,22150,24500,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
EU21OFV,7000,96773,15/06/2021,8825,10350,19/12/2023,,FIAT,500,500 HATCHBACK,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,2015,0,FI5010DPL3HPIM  1   
WG17HEV,42000,73863,28/04/2017,14500,17300,19/12/2023,,MERCEDES-BENZ,E CLASS,E CLASS DIESEL SALOON,E220d SE 4dr 9G-Tronic,2016,2020,MEEC2020E4SDTA  7   
PJ71AFY,19000,93074,12/01/2022,27150,30000,17/01/2024,,FORD,MUSTANG MACH-E,MUSTANG MACH-E ESTATE,198kW Standard Range 68kWh AWD 5dr Auto,2020,0,FOMU00SR75EE A4     
LJ19TRK,24000,73604,18/07/2019,8700,10200,19/12/2023,,SMART,FORTWO CABRIO,FORTWO CABRIO,1.0 Prime Premium 2dr,2016,2019,SMFB10PRP2BPIM  2   
MF21ANR,26000,93353,19/07/2021,13100,14900,19/12/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,2020,0,TOYA15ICO5HHIA  5   
SO16ONX,41000,67250,28/07/2016,6500,8300,19/12/2023,,MAZDA,2,MAZDA2 HATCHBACK,1.5 115 Sport Nav 5dr,2015,2019,MA2 15SN15HPIM  3   
LM21ELJ,42000,95534,26/03/2021,14000,16100,24/01/2024,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
YE22PYJ,16000,95014,23/06/2022,12700,14800,19/12/2023,,KIA,STONIC,STONIC ESTATE,1.0T GDi 99 2 5dr,2017,0,KIST1092 5EPTM      
