VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
FH69WOJ,47000,86547,2015-04-21,6300,8100,23/11/2023,,MG MOTOR UK,MG3,MG3 HATCHBACK,1.5 VTi-TECH Excite 5dr,2018,0,NM3 15EXT5HPIM  1   
DY70NHX,46000,90664,2015-04-21,9625,11400,23/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,2019,2023,VACO12ETN5HPTA  6   
MV16VBE,60000,66801,2015-04-21,15050,18550,23/11/2023,,AUDI,TT,TT COUPE,2.0T FSI Quattro TTS 2dr S Tronic,2014,2018,AUTT20TTS2CPTA4 2   
HF69URK,35000,87824,2015-04-21,11950,13950,23/11/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,1.6 TDI Match 5dr,2017,2020,VWGO16MAT5HDTM  6   
MA20ZDG,47000,87963,2015-04-21,15700,17700,23/11/2023,,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Design 5dr CVT,2018,2022,TOCO18DES5EHIA  8   
KW17WCZ,53000,67102,2015-04-21,8800,10600,23/11/2023,,AUDI,A1,A1 HATCHBACK,1.4 TFSI Sport 3dr S Tronic,2014,2018,AUA114SPO3HPTA  1   
HXZ2255,80000,66137,2015-04-21,5225,7125,23/11/2023,,FORD,KUGA,KUGA DIESEL ESTATE,2.0 TDCi 150 Titanium 5dr 2WD,2012,2016,FOKG20T505EDTM  1   
SD18ZYX,26000,80280,2015-04-21,10350,12100,23/11/2023,,RENAULT,CAPTUR,CAPTUR DIESEL HATCHBACK,1.5 dCi 90 Dynamique S Nav 5dr EDC,2017,2019,R1CP15DNS5HDTA  1   
SK70SHZ,37000,86126,2015-04-21,11450,13550,23/11/2023,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,2018,2021,HYTU16SEN5EPIM  3   
LF19GRB,57000,87485,2015-04-21,20600,22750,23/11/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 R-Dynamic SE 5dr Auto,2019,2023,LRRE20RE85HDTA4 2   
BC21GGP,18000,96744,2015-04-21,14400,16400,23/11/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,100kW Premium 39kWh 5dr Auto,2021,2023,HYKN00PRM5HE A  1   
DF69CXG,39000,78901,2015-04-21,10500,12300,23/11/2023,,FORD,FIESTA VIGNALE,FIESTA VIGNALE HATCHBACK,1.0 EcoBoost 5dr,2017,2019,FOFV10   5HPTM      
KT19UMO,43000,89356,2015-04-21,9075,10900,23/11/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech 130 Allure Premium 5dr,2016,2019,PE2012AP65EPTM  1   
DL70CGG,42000,90648,2015-04-21,8075,9875,23/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 SE Premium 5dr,2019,2023,VACO12PSE5HPIM  6   
OV69KWM,42000,82536,2015-04-21,14350,16450,23/11/2023,,JEEP,COMPASS,COMPASS SW DIESEL,2.0 Multijet 170 Limited 5dr Auto,2017,2021,JECP20LI75WDTA4 2   
ND69CVK,61000,90020,2015-04-21,9025,11150,23/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Business Edition Nav 5dr,2017,2021,VAGX15BEN5HDTM      
BG66FUB,58000,73659,2015-04-21,7150,9225,23/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2014,2017,NIQQ15NCN5HDTM  2   
NJ67ZWL,59000,75301,2015-04-21,11250,13250,23/11/2023,,AUDI,A3,A3 SPORTBACK,1.4 TFSI e-tron 5dr S Tronic,2016,2020,AUA314ET 5HXTA  4   
CA69ZRT,48000,90734,2015-04-21,11150,13250,07/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
LD20HSO,27000,89233,2015-04-21,23100,25500,23/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
MT69XWD,10000,89555,2015-04-21,20100,22500,23/11/2023,,AUDI,A4,A4 DIESEL SALOON,35 TDI Sport 4dr S Tronic,2019,0,AUA4203SO4SDTA  7   
DV18VTE,44000,78867,2015-04-21,7825,9625,23/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 140 ST-Line 5dr,2017,2021,FOFI10SL45HPTM  9   
LM19ENL,85000,85001,2015-04-21,11350,13450,23/11/2023,,SEAT,ATECA,ATECA ESTATE,1.5 TSI EVO Xcellence [EZ] 5dr DSG,2016,2020,SEAA15XCZ5EPIA      
VU18WLD,38000,71696,2015-04-21,9850,11950,23/11/2023,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi Blue Drive SE Nav 5dr 2WD,2015,2018,HYTU16BDN5EPIM  2   
DS18ZFA,32000,80485,2015-04-21,10800,12900,23/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi Tekna 5dr,2017,2020,NIQQ15TEK5HDTM  3   
SV70GUX,12000,83629,2015-04-21,12500,14500,23/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,2018,2022,FOFO10T255HPTM  6   
KV20ULR,16000,91847,2015-04-21,25400,27500,23/11/2023,,BMW,2 SERIES,2 SERIES GRAN COUPE,M235i xDrive 4dr Step Auto [Tech/Plus Pack],2020,0,BM2S205TS4SPTA4     
DC19LDD,29000,79317,2015-04-21,8300,10350,23/11/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2T [130] Tech Line Nav 5dr [Start Stop],2017,2020,VACX123TS5HPTM      
VU70PYS,23000,90734,2015-04-21,12750,14900,23/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
LM20KUH,18000,87943,2015-04-21,14350,16350,23/11/2023,,TOYOTA,COROLLA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon Tech 5dr CVT,2018,2022,TOCO18ICT5HHIA  8   
DN71WSY,18000,97506,2015-04-21,15750,17850,23/11/2023,,VAUXHALL,MOKKA,MOKKA ELECTRIC HATCHBACK,100kW Ultimate Edition 50kWh 5dr Auto,2020,0,VAMK00UE 5HE A  1   
FD18HVT,56000,77435,2015-04-21,7325,9325,23/11/2023,,SEAT,LEON,LEON HATCHBACK,1.2 TSI SE Dynamic Technology 5dr,2016,2020,SELE12SDT5HPTM  4   
LL70YLY,37000,91214,2015-04-21,13900,16000,24/11/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,2019,0,TOCH18ICO5HHIA  1   
YE19MKD,52000,80867,2015-04-21,13150,15150,23/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,118i [1.5] M Sport Shadow Ed 5dr Step Auto,2017,2019,BM1S15MSN5HPTA  3   
HV66ZYW,47000,68051,2015-04-21,13100,15600,23/11/2023,,BMW,4 SERIES,4 SERIES GRAN DIESEL COUPE,420d [190] M Sport 5dr Auto [Professional Media],2014,2020,BM4S20MP15HDTA      
GU69VVF,28000,90389,2015-04-21,19500,21500,23/11/2023,,BMW,X1,X1 ESTATE,sDrive 20i M Sport 5dr Step Auto,2019,2022,BMX120M205EPTA  3   
YH66ZCZ,44000,53746,2015-04-21,4250,5700,23/11/2023,,VOLKSWAGEN,UP,UP HATCHBACK,1.0 Move Up 3dr,2012,2016,VWUP10MVU3HPIM      
WT19GZV,21000,86073,2015-04-21,21250,23500,23/11/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 300 R 5dr 4MOTION DSG,2017,2020,VWGO20R0 5HPTA4 6   
NX70XCJ,21000,86519,2015-04-21,12200,14300,23/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
LM19SFJ,41000,84866,2015-04-21,15150,17250,17/11/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 180 Urban Edition 5dr Auto,2017,2020,MEGA168UE5HPTA  1   
SH70FPT,31000,90659,2015-04-21,9125,10900,23/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Nav 5dr,2019,2023,VACO12SNV5HPTM  6   
YN19GOO,26000,86577,2015-04-21,20350,23000,23/11/2023,,AUDI,Q3,Q3 ESTATE,35 TFSI S Line 5dr,2018,0,AUQ315SL 5EPTM  2   
LG19ERK,48000,81712,2015-04-21,7700,9475,23/11/2023,,CITROEN,C3 AIRCROSS,C3 AIRCROSS HATCHBACK,1.2 PureTech Flair 5dr,2017,2021,CICR12FL 5HPIM      
FG17CUV,76000,74845,2015-04-21,10650,12750,23/11/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 SE 5dr,2016,2020,VWTI20BT55EDTM  2   
FP15LHH,67000,65280,2015-04-21,4875,6775,23/11/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 TDCi 95 Style 5dr,2014,2018,FOFO15STY5HDTM  5   
DE18MTY,32000,82941,2015-04-21,25100,30250,23/11/2023,,FORD,FOCUS RS,FOCUS RS HATCHBACK SPECIAL EDITION,2.3 EcoBoost Red Edition 5dr,2017,2018,FOFR23RDI5HPTM4 5   
EX70YSZ,45000,89360,2015-04-21,12450,14550,23/11/2023,,HYUNDAI,TUCSON,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,2018,2021,HYTU16SNM5EDTM  3   
NA69WPZ,12000,87355,2015-04-21,13500,15500,23/11/2023,,BMW,I3,I3 HATCHBACK,125kW 42kWh 5dr Auto,2017,2022,BMI3002555HE A  1   
LY66JXK,71000,66081,2015-04-21,6750,8925,23/11/2023,,JAGUAR,XE,XE DIESEL SALOON,2.0d [180] R-Sport 4dr,2015,2019,JAXE20RS14SDTM      
DS67GKY,48000,63601,2015-04-21,23400,28000,23/11/2023,,BMW,M4,M4 COUPE,M4 2dr DCT,2014,2020,BMM430M4 2CPTA      
MM70DFJ,10000,89882,2015-04-21,15900,17900,23/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i SE 5dr,2019,0,BM1S15SE 5HPTM  4   
YY20JVO,18000,92347,2015-04-21,8300,9800,23/11/2023,,VOLKSWAGEN,UP,UP HATCHBACK,1.0 Up 3dr,2016,2023,VWUP10UP 3HPIM  1   
MK69GXT,48000,83270,2015-04-21,10950,13050,23/11/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.5 BlueHDi Allure 5dr,2016,2020,PE3015ALL5EDTM  2   
YE67FKH,4000,67193,2015-04-21,8225,9725,23/11/2023,,SUZUKI,CELERIO,CELERIO HATCHBACK,1.0 SZ4 5dr AGS,2015,2019,SICE10SZ45HPIA      
OY70OYF,29000,83381,2015-04-21,26150,29750,23/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
SG68WFS,23000,78850,2015-04-21,8950,10750,23/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Titanium X 3dr,2017,2021,FOFI10TX 3HPTM  9   
OY69WFM,52000,89192,2015-04-21,16200,18300,23/11/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 180 AMG Line Edition 5dr Auto,2017,2020,MEGA16ALE5HPTA  1   
DN21VJO,44000,94706,2015-04-21,9575,11700,23/11/2023,,VAUXHALL,CROSSLAND,CROSSLAND HATCHBACK,1.2 Elite 5dr,2020,0,VACR12EIL5HPIM      
GF19XAK,55000,87825,2015-04-21,11700,13700,23/11/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,1.6 TDI Match 5dr DSG,2017,2020,VWGO16MAT5HDTA  6   
MJ20ORT,17000,91796,2015-04-21,9900,12000,23/11/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,1.0 TCE 100 Iconic 5dr,2019,0,R1CP10ICO5HPTM  2   
SK70EJA,28000,91216,2015-04-21,15800,17900,24/11/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,2019,0,TOCH18DES5HHIA  1   
SN20NFE,26000,83629,2015-04-21,11250,13250,23/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,2018,2022,FOFO10T255HPTM  6   
NX68ONV,34000,83767,2015-04-21,14300,16250,23/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 Sport 5dr Auto,2018,2022,MEAC13SPO5HPTA  6   
FG70UFL,46000,87962,2015-04-21,14800,16800,23/11/2023,,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,2018,2022,TOCO18ICT5EHIA  8   
LR70GPX,25000,90399,2015-04-21,19450,21500,23/11/2023,,BMW,X1,X1 DIESEL ESTATE,sDrive 18d xLine 5dr Step Auto,2019,2022,BMX1208XL5EDTA  3   
DT70UJN,40000,81218,2015-04-21,11200,13295,23/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
GK20ZBC,24000,86519,2015-04-21,11800,13900,23/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
LM69CWZ,49000,78816,2015-04-21,19900,22500,23/11/2023,,BMW,5 SERIES,5 SERIES SALOON,530e M Sport 4dr Auto,2017,2020,BM5A20MS 4SXTA  6   
RE70AXW,18000,85969,2015-04-21,16100,18100,23/11/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2018,2021,HYKN00P645HE A      
DC16DLO,39000,71729,2015-04-21,8675,10500,23/11/2023,,SKODA,FABIA,FABIA HATCHBACK,1.2 TSI Monte Carlo 5dr DSG,2015,2018,SKFB12M1C5HPTA  3   
SK69WTN,31000,87988,2015-04-21,16800,18900,23/11/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr DSG,2016,2020,VWTI20MA55EDTA  2   
HJ69XKK,32000,81258,2015-04-21,23950,26250,23/11/2023,,BMW,X3,X3 DIESEL ESTATE,xDrive20d M Sport 5dr Step Auto,2017,2021,BMX320MS 5EDTA4 4   
SK67YFD,37000,76777,2015-04-21,11650,13750,23/11/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.2T Dynamic 5dr,2016,2019,TOCH12DYN5HPTM      
DC18WCT,25000,70062,2015-04-21,7600,9625,23/11/2023,,VAUXHALL,ASTRA,ASTRA HATCHBACK,1.4T 16V 150 SRi 5dr,2015,2019,VAAS14SRI5HPTM  7   
AX17NZN,78000,80931,2015-04-21,15200,17200,23/11/2023,,HONDA,CIVIC,CIVIC HATCHBACK,2.0 VTEC Turbo Type R GT 5dr,2017,2022,HOCI20TRG5HPTM  6   
HY67ZBD,57000,80872,2015-04-21,15150,17150,23/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,M140i Shadow Edition 5dr Step Auto,2017,2019,BM1S30S1M5HPTA  3   
BA19BWX,71000,86250,2015-04-21,13450,15850,23/11/2023,,FORD,GALAXY,GALAXY DIESEL ESTATE,2.0 EcoBlue 150 Titanium 5dr,2015,2019,FOGX20ET55EDTM  4   
GY18GBV,48000,77845,2015-04-21,12250,14350,23/11/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 TDCi ST-Line X 5dr Auto 2WD,2016,2019,FOKG15SLX5EDTA  2   
KT69VLJ,50000,84135,2015-04-21,14550,17050,23/11/2023,,MERCEDES-BENZ,C CLASS,C CLASS SALOON,C200 SE 4dr 9G-Tronic,2018,2021,MECC15SE 4SPTA  6   
BF18WSO,61000,81459,2015-04-21,7175,9175,23/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 140 ST-Line Navigation 5dr,2014,2018,FOFO10SN45HPTM  5   
OU70WJG,35000,83379,2015-04-21,20050,22750,23/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
BX67ZSF,70000,78456,2015-04-21,15700,17700,23/11/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 310 R 5dr 4MOTION DSG,2017,2020,VWGO20R  5HPTA4 6   
DN70UBD,36000,90660,2015-04-21,9000,10800,23/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,2019,2023,VACO12SRP5HPTM  6   
FX18XDO,64000,82199,2015-04-21,18900,21000,23/11/2023,,VOLVO,XC40,XC40 ESTATE SPECIAL EDITIONS,2.0 D4 [190] First Edition 5dr AWD Geartronic,2018,2018,VOX420FE 5EDTA4     
WK71TWE,12000,96354,2015-04-21,8275,10050,23/11/2023,,DACIA,SANDERO,SANDERO HATCHBACK,1.0 SCe Essential 5dr,2021,2022,DASA10ESS5HPIM  2   
FY68MXE,34000,83619,2015-04-21,11050,13050,23/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line X 5dr,2018,2022,FOFO10SX55HPTM  6   
CN17SCZ,46000,68104,2015-04-21,13400,15900,23/11/2023,,BMW,4 SERIES,4 SERIES DIESEL COUPE,420d [190] M Sport 2dr Auto [Professional Media],2013,2020,BM4S20MP12CDTA      
YY69HTE,48000,87818,2015-04-21,11300,13300,23/11/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 TSI EVO Match 5dr,2017,2020,VWGO15MAT5HPTM  6   
PX13UEF,57000,59081,2015-04-21,4075,5900,23/11/2023,,KIA,PRO CEED,PRO CEED HATCHBACK,1.6 GDi SE EcoDynamics 3dr,2013,2015,KIPC16SEE3HPIM  3   
KJ69DSV,38000,89867,2015-04-21,19550,22000,23/11/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C220d AMG Line Edition 5dr 9G-Tronic,2018,2021,MECC20ALE5EDTA  6   
BT67XRS,45000,76506,2015-04-21,5975,7775,23/11/2023,,RENAULT,CLIO,CLIO HATCHBACK,0.9 TCE 90 Dynamique Nav 5dr,2016,2019,R1CL09DN 5HPTM  6   
CU67XGO,54000,81918,2015-04-21,7925,9725,23/11/2023,,AUDI,A1,A1 HATCHBACK,1.4 TFSI Sport Nav 3dr,2014,2018,AUA114SON3HPTM  1   
OV20FWZ,26000,83380,2015-04-21,23350,26250,23/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 SE 90kWh 5dr Auto,2018,2022,JAIP00SE 5EE A4     
PN68KYK,23000,85973,2015-04-21,10900,13050,23/11/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.6 [112] Bose Personal Edition 5dr CVT,2014,2020,NIJU16BP25HPIA  1   
ND71XEN,4000,89233,2015-04-21,28250,31250,23/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
HJ20KNA,26000,83049,2015-04-21,17100,19450,23/11/2023,,TOYOTA,PRIUS+,PRIUS+ ESTATE,1.8 VVTi Excel TSS 5dr CVT Auto,2015,2020,TOPP18ESS5EHIA  1   
YF68PVD,77000,85396,2015-04-21,10100,12100,23/11/2023,,AUDI,A3,A3 DIESEL SPORTBACK,30 TDI 116 SE Technik 5dr S Tronic,2016,2020,AUA3163SK5HDTA  4   
FG70UNY,51000,87962,2015-04-21,14450,16450,23/11/2023,,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,2018,2022,TOCO18ICT5EHIA  8   
DN70OFP,50000,90663,2015-04-21,8525,10350,23/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,2019,2023,VACO12ENP5HPTM  6   
YP67LYA,29000,82100,2015-04-21,14350,16450,23/11/2023,,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,2.0 dCi Tekna SE 5dr 4WD Xtronic [7 Seat],2014,2018,NIXT20T7S5WDTA4 3   
ET19EKN,21000,87988,2015-04-21,17400,19500,23/11/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr DSG,2016,2020,VWTI20MA55EDTA  2   
FE15WWO,68000,64863,2015-04-21,3800,5095,23/11/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Pression 3dr,2014,2018,TOAY10XPR3HPIM  3   
FN65USW,31000,69139,2015-04-21,5475,7275,23/11/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,0.9 TCE 90 Dynamique Nav 5dr,2013,2017,R1CP09DN 5HPTM      
EW19HKJ,26000,83773,2015-04-21,17750,19750,23/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Premium 5dr Auto,2018,2022,MEAC13LAP5HPTA  6   
WF69XCV,49000,90415,2015-04-21,16900,18900,23/11/2023,,MERCEDES-BENZ,CLA,CLA SHOOTING BRAKE,CLA 200 AMG Line 5dr Tip Auto,2019,2023,MECA132OA5EPTA  2   
SK70ECD,17000,86519,2015-04-21,12450,14550,23/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
VN66KBV,32000,74851,2015-04-21,13250,15350,23/11/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 SE Nav 5dr,2016,2020,VWTI20SEM5EDTM  2   
LO20WGC,29000,87806,2015-04-21,17700,19750,23/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line 5dr Auto,2018,2022,MEAC20LMA5HDTA  6   
GF70AJV,13000,90734,2015-04-21,13450,15550,23/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
VN18OCD,58000,72439,2015-04-21,12650,15050,23/11/2023,,VOLKSWAGEN,TOURAN,TOURAN DIESEL ESTATE,2.0 TDI SE Family 5dr,2015,2021,VWTU20SF 5EDTM  3   
NL71YZN,12000,97326,2015-04-21,16700,18800,23/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T MH Acenta Premium 5dr,2021,0,NIQQ13APR5HPTM  4   
WX68XWC,46000,71766,2015-04-21,19350,22250,23/11/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 220d 4Matic Sport Premium Plus 5dr 9G-Tronic,2015,2019,MEGS21OP25EDTA4     
YT18CNF,50000,77465,2015-04-21,13950,15950,23/11/2023,,SEAT,LEON,LEON SPORT TOURER,2.0 TSI Cupra 300 5dr DSG 4Drive,2016,2019,SELE20C305EPTA4 1   
RJ21XYH,21000,90734,2015-04-21,13300,15400,23/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
PO66YRR,65000,75584,2015-04-21,5175,6675,23/11/2023,,FORD,KA+,KA+ HATCHBACK,1.2 85 Zetec 5dr,2016,2018,FOKP12Z855HPIM      
LC20ZCU,21000,82456,2015-04-21,10900,13050,23/11/2023,,MG MOTOR UK,ZS,ZS HATCHBACK,1.0T GDi Excite 5dr DCT,2017,2020,NMZS10EXT5HPTA      
NA18FKU,51000,80487,2015-04-21,11050,13150,23/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi Tekna+ 5dr,2017,2020,NIQQ15TPL5HDTM  3   
GF67BHE,48000,74874,2015-04-21,24150,28750,23/11/2023,,PORSCHE,CAYMAN,718 CAYMAN COUPE,2.0 2dr,2016,0,POCA20   2CPTM  3   
AY18FAF,56000,74840,2015-04-21,17900,20000,23/11/2023,,VOLKSWAGEN,TIGUAN,TIGUAN ESTATE,2.0 TSi 180 4Motion R-Line 5dr DSG,2016,2020,VWTI20B8R5EPTA4 2   
DN70OHA,30000,88900,2015-04-21,14800,16900,23/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Elite Nav 5dr Auto,2017,2021,VAGX16E385HXTA4     
KP15TBV,47000,63986,2015-04-21,7825,9995,23/11/2023,,AUDI,A4,A4 DIESEL SALOON,2.0 TDI Ultra 163 SE Technik 4dr,2012,2015,AUA420UST4SDTM  4   
GK20JZO,15000,86519,2015-04-21,12350,14450,23/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
CU19VPC,42000,86507,2015-04-21,11100,13200,23/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 N-Connecta 5dr,2017,2021,NIQQ13NC65HPTM  3   
EO70BYK,30000,90734,2015-04-21,12350,14450,21/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
FH70EXU,33000,81218,2015-04-21,11500,13600,17/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
BF67YPA,34000,75127,2015-04-21,11700,13700,16/11/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 180 Sport 4dr,2016,2019,MECA16SPO4SPTM  1   
EY67LHN,36000,82920,2015-04-21,9800,12050,22/11/2023,,NISSAN,LEAF,LEAF HATCHBACK,110kW Tekna 40kWh 5dr Auto,2018,2022,NILE00TEK5HE A  1   
OV22NEN,13000,100048,2015-04-21,25550,28250,23/11/2023,,POLESTAR,2,2 FASTBACK,170kW 69kWh Standard Range SM [Plus] 5dr Auto,2021,2022,PS2 009SL5HE A      
OY70OXT,29000,83380,2015-04-21,23450,26500,14/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 SE 90kWh 5dr Auto,2018,2022,JAIP00SE 5EE A4     
WR67GZH,93000,72574,2015-04-21,8475,10800,22/11/2023,,AUDI,A4,A4 DIESEL AVANT,2.0 TDI Ultra Sport 5dr,2015,2018,AUA420ULS5EDTM  5   
YR18VTX,30000,77219,2015-04-21,18900,21500,13/11/2023,,MERCEDES-BENZ,C CLASS,C CLASS COUPE,C200 AMG Line Premium 2dr 9G-Tronic,2015,2018,MECC20LP92CPTA  1   
RK68BTX,17000,83773,2015-04-21,18300,20500,14/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Premium 5dr Auto,2018,2022,MEAC13LAP5HPTA  6   
HK69AVJ,18000,84007,2015-04-21,8675,10450,14/11/2023,,RENAULT,CAPTUR,CAPTUR HATCHBACK,0.9 TCE 90 Iconic 5dr,2017,2019,R1CP09ICO5HPTM  1   
