VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
RA21MYT,,JEEP,RENEGADE HATCHBACK SPECIAL EDITION,1.0 T3 GSE 80th Anniversary 5dr,23/07/2021,96009,28298,,,,,,,,,14650,,,16750,,,,CAR,,,,,,14650,,,16750
AV20DLU,,KIA,STONIC ESTATE,1.0T GDi 4 5dr,19/03/2020,86260,31035,,,,,,,,,11800,,,13895,,,,CAR,,,,,,11900,,,14000
SJ21VTP,,KIA,STONIC ESTATE,1.0T GDi 48V Connect 5dr,06/04/2021,95018,27777,,,,,,,,,12950,,,15095,,,,CAR,,,,,,13050,,,15150
DT21KMV,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr,29/07/2021,95016,39579,,,,,,,,,12050,,,14150,,,,CAR,,,,,,12150,,,14250
SD21TZM,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr,30/04/2021,95016,41240,,,,,,,,,11950,,,14095,,,,CAR,,,,,,12050,,,14150
LO22HKJ,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr DCT,08/08/2022,95017,16735,,,,,,,,,15750,,,17850,,,,CAR,,,,,,15900,,,18000
YE21DJR,,KIA,CEED HATCHBACK,1.0T GDi ISG 3 5dr,26/07/2021,85775,42655,,,,,,,,,11000,,,12995,,,,CAR,,,,,,11000,,,13000
EK21CZN,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/05/2021,90332,39723,,,,,,,,,9850,,,11850,,,,CAR,,,,,,10250,,,12250
LA71UHB,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/01/2022,90332,34634,,,,,,,,,10350,,,12295,,,,CAR,,,,,,10750,,,12750
LG71THK,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/01/2022,90332,42816,,,,,,,,,9850,,,11850,,,,CAR,,,,,,10250,,,12250
LA71UHC,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,28/01/2022,90332,33044,,,,,,,,,10400,,,12395,,,,CAR,,,,,,10800,,,12800
LA71OBT,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,14/02/2022,90332,45005,,,,,,,,,9675,,,11650,,,,CAR,,,,,,10050,,,12050
LA71UFV,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/01/2022,90332,29955,,,,,,,,,10650,,,12650,,,,CAR,,,,,,11100,,,13100
SH20DJY,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,30/07/2020,76048,29669,,,,,,,,,13750,,,15850,,,,CAR,,,,,,13750,,,15850
LF70HGK,,Not Found,Not Found,Not Found,01/01/0001,0,47566,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70HRX,,Not Found,Not Found,Not Found,01/01/0001,0,59418,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70JMV,,Not Found,Not Found,Not Found,01/01/0001,0,44435,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LF70HNZ,,Not Found,Not Found,Not Found,01/01/0001,0,43180,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LF70HNY,,Not Found,Not Found,Not Found,01/01/0001,0,38987,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70JRX,,Not Found,Not Found,Not Found,01/01/0001,0,40106,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70HPJ,,Not Found,Not Found,Not Found,01/01/0001,0,43581,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
DY70LLW,,Not Found,Not Found,Not Found,01/01/0001,0,33046,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
SH70HHJ,,Not Found,Not Found,Not Found,01/01/0001,0,44023,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LC21HSA,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,17/05/2021,89921,31591,,,,,,,,,13850,,,15950,,,,CAR,,,,,,13950,,,16050
LD21VPK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,28/04/2021,89921,47081,,,,,,,,,12750,,,14850,,,,CAR,,,,,,12900,,,15000
ML21FLV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,19/03/2021,89921,37800,,,,,,,,,13400,,,15495,,,,CAR,,,,,,13550,,,15650
WJ21LHT,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,10/03/2021,89921,34512,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13750,,,15850
NJ21SLU,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,23/04/2021,76048,34271,,,,,,,,,13400,,,15495,,,,CAR,,,,,,Not Found,,,Not Found
FP70AEY,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,30/01/2021,89921,36192,,,,,,,,,13200,,,15295,,,,CAR,,,,,,13350,,,15450
SH70EXV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,22/02/2021,89921,40874,,,,,,,,,12950,,,15095,,,,CAR,,,,,,13050,,,15150
YL70AZG,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,23/02/2021,89921,44325,,,,,,,,,12700,,,14795,,,,CAR,,,,,,12800,,,14900
LO70LYX,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,30/01/2021,89921,47600,,,,,,,,,12500,,,14595,,,,CAR,,,,,,12600,,,14700
LG70HRL,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,10/09/2020,89922,56202,,,,,,,,,14300,,,16395,,,,CAR,,,,,,14400,,,16500
LD70LHK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,29/09/2020,89922,53351,,,,,,,,,14500,,,16595,,,,CAR,,,,,,14600,,,16700
LD70LHL,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,29/09/2020,89922,57023,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14300,,,16400
LG70HUH,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,10/09/2020,89922,46860,,,,,,,,,15050,,,17150,,,,CAR,,,,,,15150,,,17250
LC21HTT,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,07/05/2021,91173,45980,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
LA21HVH,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,02/06/2021,91173,43878,,,,,,,,,13000,,,15095,,,,CAR,,,,,,13000,,,15100
LA21HVG,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,07/06/2021,91173,44277,,,,,,,,,12950,,,15095,,,,CAR,,,,,,12950,,,15050
LD21VSX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,20/04/2021,91173,43762,,,,,,,,,13000,,,15095,,,,CAR,,,,,,13000,,,15100
LD21VTE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,19/04/2021,91173,45728,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
LE21DHF,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,05/07/2021,91173,41087,,,,,,,,,13150,,,15250,,,,CAR,,,,,,13150,,,15250
LA21HWE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,14/06/2021,91173,28696,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14050,,,16150
LG70JXS,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,10/09/2020,91174,41327,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
LG70JXA,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,14/09/2020,91174,29354,,,,,,,,,14800,,,16895,,,,CAR,,,,,,14800,,,16900
LA21HXT,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,03/06/2021,91174,39950,,,,,,,,,14550,,,16650,,,,CAR,,,,,,14550,,,16650
LA21HXH,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,02/06/2021,91174,38731,,,,,,,,,14650,,,16750,,,,CAR,,,,,,14650,,,16750
LE21DJF,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,02/07/2021,91174,35044,,,,,,,,,14850,,,16950,,,,CAR,,,,,,14850,,,16950
LD21BBU,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,25/03/2021,91174,27612,,,,,,,,,15500,,,17595,,,,CAR,,,,,,15500,,,17600
LG71TGX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/09/2021,91174,53484,,,,,,,,,13750,,,15850,,,,CAR,,,,,,13750,,,15850
LG71NAO,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/09/2021,91174,31793,,,,,,,,,15350,,,17450,,,,CAR,,,,,,15350,,,17450
LG71NBF,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/09/2021,91174,35263,,,,,,,,,15000,,,17095,,,,CAR,,,,,,15000,,,17100
LA21HWZ,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,14/06/2021,91175,40800,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
LB21AKK,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,30/03/2021,91175,44785,,,,,,,,,14150,,,16250,,,,CAR,,,,,,14150,,,16250
LF21NXB,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,19/04/2021,91175,38467,,,,,,,,,14600,,,16695,,,,CAR,,,,,,14600,,,16700
LB21AHV,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,15/03/2021,91175,40833,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
LG71MYS,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,01/09/2021,91175,44340,,,,,,,,,14300,,,16395,,,,CAR,,,,,,14300,,,16400
LC21HFN,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,06/05/2021,91176,51206,,,,,,,,,14900,,,16995,,,,CAR,,,,,,14900,,,17000
LC21HJA,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,17/05/2021,91176,42536,,,,,,,,,15550,,,17650,,,,CAR,,,,,,15550,,,17650
LC21ZYW,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,30/03/2021,91176,48396,,,,,,,,,15100,,,17195,,,,CAR,,,,,,15100,,,17200
LG21WPU,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,19/04/2021,91176,46995,,,,,,,,,15250,,,17350,,,,CAR,,,,,,15250,,,17350
LB21ACX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,30/03/2021,91176,42311,,,,,,,,,15550,,,17650,,,,CAR,,,,,,15550,,,17650
LB21ADX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,04/03/2021,91176,40905,,,,,,,,,15700,,,17795,,,,CAR,,,,,,15700,,,17800
YB20AYS,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 1 5dr,17/07/2020,85753,38028,,,,,,,,,10900,,,12995,,,,CAR,,,,,,11000,,,13150
LC21ZZB,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,08/03/2021,85754,49996,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12150,,,14250
LD21VHL,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,21/04/2021,85754,43681,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12500,,,14600
LC21ZZJ,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,16/03/2021,85754,43095,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12500,,,14600
LA21OYT,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,14/06/2021,85754,37855,,,,,,,,,12750,,,14850,,,,CAR,,,,,,12900,,,15000
FN21OTM,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,12/07/2021,85754,27841,,,,,,,,,13400,,,15550,,,,CAR,,,,,,13550,,,15650
FY70NWO,,KIA,SPORTAGE ESTATE,1.6T GDi ISG 2 5dr [AWD],15/09/2020,85755,42402,,,,,,,,,12850,,,14950,,,,CAR,,,,,,13000,,,15100
LD21VFK,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 3 5dr,28/04/2021,92969,43698,,,,,,,,,14250,,,16350,,,,CAR,,,,,,14400,,,16500
LE21DFX,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,05/07/2021,85758,40569,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14350,,,16450
LD21VRM,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,26/04/2021,85758,41501,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LC21HVD,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,17/05/2021,85758,50544,,,,,,,,,13500,,,15595,,,,CAR,,,,,,13650,,,15750
LC21HVK,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,06/05/2021,85758,43203,,,,,,,,,14000,,,16095,,,,CAR,,,,,,14150,,,16250
LC21HVF,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,17/05/2021,85758,41423,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LA21HWO,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/06/2021,85758,40636,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14350,,,16450
LE21DJO,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,41320,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LA21HWW,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/06/2021,85758,45825,,,,,,,,,13850,,,15950,,,,CAR,,,,,,14000,,,16100
LE21DKF,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,45379,,,,,,,,,13850,,,15950,,,,CAR,,,,,,14000,,,16100
LE21DFK,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,41569,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LE21DFN,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,05/07/2021,85758,43483,,,,,,,,,14000,,,16095,,,,CAR,,,,,,14150,,,16250
LE21DFJ,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,42568,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14200,,,16300
LE21DJZ,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,41159,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LC21ZWV,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/03/2021,85758,44175,,,,,,,,,13900,,,15995,,,,CAR,,,,,,14050,,,16150
LC21ZXA,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,15/03/2021,85758,42951,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14200,,,16300
SA70EJL,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line S 5dr,30/09/2020,92973,23393,,,,,,,,,17200,,,19295,,,,CAR,,,,,,17350,,,19450
SY21MXD,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line S 5dr,02/03/2021,92973,39015,,,,,,,,,16150,,,18250,,,,CAR,,,,,,16300,,,18395
KN69AXR,,LAND ROVER,DISCOVERY SPORT DIESEL SW,2.0 TD4 180 HSE Luxury 5dr Auto,01/09/2019,69212,63785,,,,,,,,,13350,,,15750,,,,CAR,,,,,,13350,,,15750
OU67ZBD,,LAND ROVER,DISCOVERY DIESEL SW,3.0 TD6 SE 5dr Auto,12/10/2017,76794,76556,,,,,,,,,16650,,,19350,,,,CAR,,,,,,16650,,,19350
KP68LTV,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 SE 5dr Auto,15/10/2018,84103,84927,,,,,,,,,21600,,,24500,,,,CAR,,,,,,21600,,,24500
KV69ZCE,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 SE 5dr Auto,01/09/2019,84103,66068,,,,,,,,,24450,,,28000,,,,CAR,,,,,,24450,,,28000
KO68EXL,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 HSE 5dr Auto,11/12/2018,84104,89172,,,,,,,,,23700,,,27000,,,,CAR,,,,,,23700,,,27000
KR68UWV,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 HSE 5dr Auto,12/11/2018,84104,84493,,,,,,,,,24250,,,27750,,,,CAR,,,,,,24250,,,27750
KV69ZFX,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 HSE 5dr Auto,01/09/2019,84104,72634,,,,,,,,,26750,,,30750,,,,CAR,,,,,,26750,,,30750
KR68UOP,,LAND ROVER,RANGE ROVER SPORT ESTATE,2.0 P400e HSE Dynamic 5dr Auto,07/11/2018,81778,83815,,,,,,,,,25450,,,28500,,,,CAR,,,,,,25450,,,28500
FG71EYP,,LEXUS,UX ELECTRIC HATCHBACK,300e 150kW 54.3 kWh 5dr E-CVT,30/11/2021,95264,19299,,,,,,,,,17300,,,19395,,,,CAR,,,,,,17300,,,19395
WP21MFA,,LEXUS,CT HATCHBACK,200h 1.8 5dr CVT,10/03/2021,86753,40769,,,,,,,,,14250,,,16250,,,,CAR,,,,,,14250,,,16250
WP21MDV,,LEXUS,CT HATCHBACK,200h 1.8 5dr CVT,08/03/2021,86753,37264,,,,,,,,,14450,,,16450,,,,CAR,,,,,,14450,,,16450
WP21MFJ,,LEXUS,CT HATCHBACK,200h 1.8 5dr CVT,10/03/2021,86753,34330,,,,,,,,,14700,,,16695,,,,CAR,,,,,,14700,,,16700
WP21LZN,,LEXUS,CT HATCHBACK,200h 1.8 5dr CVT,10/03/2021,86753,43759,,,,,,,,,14050,,,16095,,,,CAR,,,,,,14050,,,16050
WP21MHL,,LEXUS,CT HATCHBACK,200h 1.8 5dr CVT,24/03/2021,86753,53168,,,,,,,,,13400,,,15350,,,,CAR,,,,,,13400,,,15350
WP21MHN,,LEXUS,CT HATCHBACK,200h 1.8 5dr CVT,10/03/2021,86753,30290,,,,,,,,,15000,,,16995,,,,CAR,,,,,,15000,,,17000
AE20XVD,,LEXUS,NX ESTATE,300h 2.5 F-Sport 5dr CVT [Premium Pack/Leather],01/03/2020,87583,30270,,,,,,,,,22750,,,25000,,,,CAR,,,,,,22750,,,25000
WN70NFV,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",29/09/2020,87573,43471,,,,,,,,,19150,,,21250,,,,CAR,,,,,,19150,,,21250
WN70NFP,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",29/09/2020,87573,39940,,,,,,,,,19550,,,21750,,,,CAR,,,,,,19550,,,21750
WN70NGX,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",29/09/2020,87573,39182,,,,,,,,,19550,,,21750,,,,CAR,,,,,,19550,,,21750
WN70NGY,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",29/09/2020,87573,39685,,,,,,,,,19550,,,21750,,,,CAR,,,,,,19550,,,21750
WN70NDL,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",29/09/2020,87573,73665,,,,,,,,,16500,,,18595,,,,CAR,,,,,,16500,,,18600
WN70NFO,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",29/09/2020,87573,38035,,,,,,,,,19650,,,21750,,,,CAR,,,,,,19650,,,21750
WP69WMF,,LEXUS,NX ESTATE,"300h 2.5 5dr CVT [8"" Nav]",31/01/2020,87573,50962,,,,,,,,,17750,,,19850,,,,CAR,,,,,,17750,,,19850
WN70NKJ,,LEXUS,RX ESTATE,450h 3.5 Takumi 5dr CVT,29/09/2020,90742,36574,,,,,,,,,30100,,,34250,,,,CAR,,,,,,30100,,,34250
WN70NJV,,LEXUS,RX ESTATE,450h 3.5 Takumi 5dr CVT,29/09/2020,90742,45326,,,,,,,,,28800,,,32750,,,,CAR,,,,,,28800,,,32750
SF21YJR,,MAZDA,MAZDA2 HATCHBACK,1.5 Skyactiv G SE-L Nav 5dr,24/03/2021,91105,26250,,,,,,,,,9650,,,11450,,,,CAR,,,,,,9725,,,11550
SM19ESN,,MAZDA,MAZDA6 SALOON,2.0 SE-L Nav+ 4dr Auto,26/04/2019,83917,43201,,,,,,,,,10900,,,13395,,,,CAR,,,,,,10900,,,13400
LK21NLP,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV SE-L Lux 5dr,10/03/2021,96628,34850,,,,,,,,,12050,,,14095,,,,CAR,,,,,,12050,,,14100
YN70OAB,,MAZDA,CX-30 HATCHBACK,2.0 Skyactiv-X MHEV GT Sport 5dr,30/10/2020,91292,37199,,,,,,,,,14500,,,16595,,,,CAR,,,,,,14500,,,16600
EU21VFV,,MAZDA,CX-30 HATCHBACK,2.0 Skyactiv-X MHEV GT Sport 5dr,30/06/2021,91292,31000,,,,,,,,,15400,,,17495,,,,CAR,,,,,,15400,,,17500
KX21UOB,,MAZDA,CX-30 HATCHBACK,2.0 Skyactiv-X MHEV GT Sport Tech 5dr,30/06/2021,91300,30737,,,,,,,,,15550,,,17650,,,,CAR,,,,,,15550,,,17650
LK21MZP,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,41952,,,,,,,,,12500,,,14595,,,,CAR,,,,,,12500,,,14600
LK21MXJ,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,41773,,,,,,,,,12500,,,14595,,,,CAR,,,,,,12500,,,14600
LK21NBD,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,42886,,,,,,,,,12450,,,14495,,,,CAR,,,,,,12450,,,14500
LK21NCN,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,43969,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
LK21NBL,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,39638,,,,,,,,,12600,,,14695,,,,CAR,,,,,,12600,,,14695
LK21NBO,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,43000,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
LK21NBX,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,43791,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
LK21NCA,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,45083,,,,,,,,,12250,,,14350,,,,CAR,,,,,,12250,,,14350
LK21MXL,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,49206,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12000,,,14100
LK21MZZ,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,36001,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
LK21MZU,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,32690,,,,,,,,,13100,,,15195,,,,CAR,,,,,,13100,,,15200
LK21NBE,,MAZDA,CX-30 HATCHBACK,2.0 e-Skyactiv G MHEV Sport Lux 5dr,19/07/2021,96630,43523,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
RXZ4805,,MAZDA,CX-5 ESTATE,2.0 Sport 5dr Auto,30/04/2021,92748,46607,,,,,,,,,16850,,,18950,,,,CAR,,,,,,17200,,,19300
BN21YCA,,MERCEDES-BENZ,A CLASS DIESEL SALOON,A220d AMG Line 4dr Auto,19/03/2021,91358,38059,,,,,,,,,19250,,,21250,,,,CAR,,,,,,19450,,,21500
GX70PTO,,MERCEDES-BENZ,A CLASS SALOON,A250e AMG Line 4dr Auto,07/10/2020,91600,31791,,,,,,,,,17250,,,19250,,,,CAR,,,,,,17250,,,19250
DK19OUU,,MERCEDES-BENZ,A CLASS HATCHBACK,A180 AMG Line Executive 5dr,29/03/2019,86043,32865,,,,,,,,,15100,,,17095,,,,CAR,,,,,,15100,,,17100
GY21NYA,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 Sport 5dr,30/04/2021,86050,35248,,,,,,,,,14700,,,16695,,,,CAR,,,,,,14700,,,16700
DE20NNW,,MERCEDES-BENZ,A CLASS SALOON,A200 Sport 4dr,23/03/2020,87738,39975,,,,,,,,,14500,,,16495,,,,CAR,,,,,,14550,,,16550
YN21KVU,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,20/03/2021,83771,40630,,,,,,,,,16500,,,18495,,,,CAR,,,,,,16500,,,18500
CN20WSW,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr,09/03/2020,86055,35581,,,,,,,,,16300,,,18295,,,,CAR,,,,,,16300,,,18300
DK70UDZ,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,09/10/2020,83772,38107,,,,,,,,,16800,,,18795,,,,CAR,,,,,,16800,,,18800
GX70OWF,,MERCEDES-BENZ,B CLASS HATCHBACK,B180 AMG Line Executive 5dr Auto,03/09/2020,88175,32810,,,,,,,,,16850,,,19295,,,,CAR,,,,,,16850,,,19300
DK21WSD,,MERCEDES-BENZ,B CLASS HATCHBACK,B180 AMG Line Premium 5dr Auto,26/03/2021,88176,23554,,,,,,,,,18500,,,20750,,,,CAR,,,,,,18500,,,20750
OE21WDL,,MERCEDES-BENZ,C CLASS DIESEL ESTATE,C300de AMG Line Edition 5dr 9G-Tronic,30/06/2021,89942,27070,,,,,,,,,22200,,,24500,,,,CAR,,,,,,22200,,,24500
KW70XDE,,Not Found,Not Found,Not Found,01/01/0001,0,33424,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
