VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
WM23KTK,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,1000,,,,,,,,,26100,,,28250,,,,,,,,,,26100,,,28250,2024-02-01,2024-01-29
NX70XCC,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,19000,,,,,,,,,11850,,,13950,,,,,,,,,,12100,,,14200,2024-02-01,2024-01-29
YS73ZFF,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI SE 5dr DCT,01/09/2023,103079,3000,,,,,,,,,17100,,,19200,,,,,,,,,,17100,,,19200,2024-02-01,2024-01-29
BD20BHN,,SEAT,ARONA HATCHBACK,1.0 TSI 115 FR Sport [EZ] 5dr,01/03/2020,85475,35000,,,,,,,,,11050,,,12850,,,,,,,,,,11150,,,12950,2024-02-01,2024-01-29
PK70VTG,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,01/09/2020,81218,13000,,,,,,,,,13100,,,15200,,,,,,,,,,13100,,,15200,2024-02-01,2024-01-29
LJ70OCL,,FORD,GALAXY DIESEL ESTATE,2.0 EcoBlue Titanium 5dr Auto,01/09/2020,90753,102000,,,,,,,,,13300,,,15700,,,,,,,,,,13300,,,15700,2024-02-01,2024-01-29
DG21XCF,,CITROEN,GRAND C4 SPACETOURER DIESEL ESTATE,1.5 BlueHDi 130 Shine 5dr,01/03/2021,95814,7000,,,,,,,,,18050,,,20500,,,,,,,,,,18050,,,20500,2024-02-01,2024-01-29
DV70RYT,,SKODA,KAMIQ HATCHBACK,1.0 TSI SE L 5dr,01/09/2020,91387,13000,,,,,,,,,13150,,,15250,,,,,,,,,,13150,,,15250,2024-02-01,2024-01-29
YA70ZTF,,FORD,TOURNEO CONNECT DIESEL ESTATE,1.5 EcoBlue 120 Titanium 5dr,01/01/2021,83726,35000,,,,,,,,,14650,,,17050,,,,,,,,,,14650,,,17050,2024-02-01,2024-01-29
NC23FOM,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Active Premium+ 50kWh 5dr Auto,01/03/2023,100897,3000,,,,,,,,,16350,,,18450,,,,,,,,,,16200,,,18300,2024-02-01,2024-01-29
BC19OSM,,VAUXHALL,ASTRA SPORTS TOURER,1.4T 16V 150 SRi Nav 5dr Auto,01/03/2019,72729,34000,,,,,,,,,9450,,,11450,,,,,,,,,,9450,,,11450,2024-02-01,2024-01-29
YY70PZU,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr EDC,01/09/2020,91801,27000,,,,,,,,,11000,,,13100,,,,,,,,,,11100,,,13200,2024-02-01,2024-01-29
AK70JUE,,MINI,CLUBMAN ESTATE,1.5 Cooper Exclusive 6dr [Comfort/Nav+ Pack],01/01/2021,89163,50000,,,,,,,,,13900,,,15950,,,,,,,,,,13900,,,15950,2024-02-01,2024-01-29
FE71NWN,,PEUGEOT,5008 DIESEL ESTATE,1.5 BlueHDi Allure Premium 5dr,01/09/2021,95475,16000,,,,,,,,,19900,,,22000,,,,,,,,,,20300,,,22500,2024-02-01,2024-01-29
PF70FZW,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,105kW Excite EV 45kWh 5dr Auto,01/01/2021,90733,5000,,,,,,,,,12550,,,14650,,,,,,,,,,12250,,,14350,2024-02-01,2024-01-29
GV70OHR,,MITSUBISHI,ECLIPSE CROSS HATCHBACK,1.5 Dynamic 5dr,01/01/2021,90302,12000,,,,,,,,,12200,,,14300,,,,,,,,,,12400,,,14500,2024-02-01,2024-01-29
LB19GGA,,HONDA,CIVIC HATCHBACK,1.5 VTEC Turbo Sport 5dr,01/03/2019,77964,14000,,,,,,,,,15150,,,17150,,,,,,,,,,15150,,,17150,2024-02-01,2024-01-29
WJ20DFZ,,SEAT,ARONA HATCHBACK,1.0 TSI 115 Xcellence [EZ] 5dr DSG,01/03/2020,85377,11000,,,,,,,,,12550,,,14350,,,,,,,,,,12700,,,14500,2024-02-01,2024-01-29
SY70WZS,,PEUGEOT,3008 ESTATE,1.2 PureTech Allure 5dr,01/09/2020,77729,36000,,,,,,,,,12200,,,14350,,,,,,,,,,12350,,,14450,2024-02-01,2024-01-29
LG70RBU,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,13000,,,,,,,,,14750,,,16850,,,,,,,,,,14950,,,17050,2024-02-01,2024-01-29
CV21NHJ,,VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 150 R-Line 5dr,01/03/2021,92714,8000,,,,,,,,,19200,,,21250,,,,,,,,,,19200,,,21250,2024-02-01,2024-01-29
RF20GGY,,NISSAN,X-TRAIL STATION WAGON,1.3 DiG-T Tekna 5dr [7 Seat] DCT,01/03/2020,88788,79000,,,,,,,,,14000,,,16100,,,,,,,,,,14000,,,16100,2024-02-01,2024-01-29
HT70AOK,,BMW,X2 HATCHBACK,sDrive 18i Sport 5dr,01/01/2021,87237,17000,,,,,,,,,16250,,,18950,,,,,,,,,,16750,,,19500,2024-02-01,2024-01-29
WL23AMO,,NISSAN,QASHQAI HATCHBACK,1.5 E-Power Tekna 5dr Auto,01/03/2023,100986,5000,,,,,,,,,26550,,,29250,,,,,,,,,,26550,,,29250,2024-02-01,2024-01-29
RJ19ABO,,KIA,VENGA HATCHBACK,1.6 4 5dr Auto [6],01/03/2019,71038,49000,,,,,,,,,9325,,,11650,,,,,,,,,,9525,,,11850,2024-02-01,2024-01-29
FX70LXK,,VOLVO,XC40 ESTATE,1.5 T3 [163] R DESIGN Pro 5dr,01/09/2020,88510,31000,,,,,,,,,19200,,,21500,,,,,,,,,,19600,,,21750,2024-02-01,2024-01-29
AK70CWR,,SEAT,LEON ESTATE,1.5 eTSI 150 Xcellence 5dr DSG,01/01/2021,93441,41000,,,,,,,,,14150,,,16150,,,,,,,,,,14150,,,16150,2024-02-01,2024-01-29
HN70YCT,,HYUNDAI,KONA ELECTRIC HATCHBACK,150kW Premium SE 64kWh 5dr Auto [10.5kW Charger],01/09/2020,91590,63000,,,,,,,,,12550,,,14550,,,,,,,,,,12550,,,14550,2024-02-01,2024-01-29
KY20FPD,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,01/03/2020,89922,41000,,,,,,,,,15200,,,17300,,,,,,,,,,15350,,,17400,2024-02-01,2024-01-29
SK22HZD,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi GT 5dr,01/03/2022,95412,22000,,,,,,,,,18400,,,20500,,,,,,,,,,18400,,,20500,2024-02-01,2024-01-29
MD23PGZ,,FORD,GRAND TOURNEO CONNECT DIESEL ESTATE,2.0 EcoBlue Titanium 5dr,01/03/2023,99952,9000,,,,,,,,,22300,,,24750,,,,,,,,,,22300,,,24750,2024-02-01,2024-01-29
FP70JMV,,HYUNDAI,KONA ELECTRIC HATCHBACK,150kW Premium SE 64kWh 5dr Auto [10.5kW Charger],01/09/2020,91590,12000,,,,,,,,,17150,,,19150,,,,,,,,,,17150,,,19150,2024-02-01,2024-01-29
AO23MLE,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,9000,,,,,,,,,24900,,,27250,,,,,,,,,,24900,,,27250,2024-02-01,2024-01-29
CK72ZYN,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS Line 50kWh 5dr Auto,01/09/2022,100085,12000,,,,,,,,,14750,,,16850,,,,,,,,,,14750,,,16850,2024-02-01,2024-01-29
AK20HMG,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,01/03/2020,89922,22000,,,,,,,,,16700,,,18800,,,,,,,,,,16900,,,19000,2024-02-01,2024-01-29
SD23TLO,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 130 Ultimate 5dr Auto,01/03/2023,99101,2000,,,,,,,,,21550,,,23750,,,,,,,,,,21550,,,23750,2024-02-01,2024-01-29
FV70OBU,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,01/09/2020,93353,11000,,,,,,,,,14000,,,15800,,,,,,,,,,14000,,,15800,2024-02-01,2024-01-29
SL23OKM,,KIA,PICANTO HATCHBACK,1.0 2 5dr Auto [4 seats],01/03/2023,95036,8000,,,,,,,,,10950,,,12450,,,,,,,,,,10950,,,12450,2024-02-01,2024-01-29
YO23CZL,,FORD,FOCUS ESTATE SPECIAL EDITIONS,1.0 EcoBoost ST-Line Design 5dr,01/03/2023,100217,10000,,,,,,,,,18400,,,20500,,,,,,,,,,18400,,,20500,2024-02-01,2024-01-29
RK20NBL,,TOYOTA,PRIUS+ ESTATE,1.8 VVTi Excel TSS 5dr CVT Auto,01/03/2020,83049,35000,,,,,,,,,16800,,,19200,,,,,,,,,,16800,,,19200,2024-02-01,2024-01-29
PJ70UPF,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,22000,,,,,,,,,14100,,,16200,,,,,,,,,,14250,,,16350,2024-02-01,2024-01-29
FD70PYL,,VOLVO,XC40 ESTATE,2.0 B4P R DESIGN Pro 5dr Auto,01/09/2020,92668,31000,,,,,,,,,21150,,,23500,,,,,,,,,,21600,,,24000,2024-02-01,2024-01-29
MM70NTD,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/01/2021,91060,22000,,,,,,,,,13900,,,15950,,,,,,,,,,13900,,,15950,2024-02-01,2024-01-29
CF71XJK,,VAUXHALL,MOKKA HATCHBACK,1.2 Turbo 100 SRi Premium 5dr,01/01/2022,98514,11000,,,,,,,,,14250,,,16350,,,,,,,,,,14250,,,16350,2024-02-01,2024-01-29
BD73RFL,,SKODA,ENYAQ IV COUPE,150KW 80 ecoSuite 82KWh 5dr Auto,01/09/2023,102083,5000,,,,,,,,,31700,,,34500,,,,,,,,,,31700,,,34500,2024-02-01,2024-01-29
RJ70LXC,,FORD,GRAND TOURNEO CONNECT DIESEL ESTATE,1.5 EcoBlue 120 Titanium 5dr,01/01/2021,83732,44000,,,,,,,,,14200,,,16600,,,,,,,,,,14200,,,16600,2024-02-01,2024-01-29
HW70HWV,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,01/09/2020,92361,10000,,,,,,,,,14550,,,16650,,,,,,,,,,14550,,,16650,2024-02-01,2024-01-29
PE20LZX,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi GT Line Premium 5dr EAT8,01/03/2020,83800,25000,,,,,,,,,16200,,,18300,,,,,,,,,,16200,,,18300,2024-02-01,2024-01-29
CF23OOJ,,HYUNDAI,TUCSON ESTATE,1.6 TGDi SE Connect 5dr 2WD,01/03/2023,96098,4000,,,,,,,,,20700,,,23000,,,,,,,,,,20700,,,23000,2024-02-01,2024-01-29
BK70GWG,,HYUNDAI,I10 HATCHBACK,1.2 MPi SE Connect 5dr Auto,01/01/2021,92285,13000,,,,,,,,,12200,,,13650,,,,,,,,,,12200,,,13650,2024-02-01,2024-01-29
ET23LWM,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hbd mHEV 125 ST-Line X 5dr Auto,01/03/2023,100651,10000,,,,,,,,,17600,,,19395,,,,,,,,,,17600,,,19395,2024-02-01,2024-01-29
PJ70VWH,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Motion 5dr,01/01/2021,88222,23000,,,,,,,,,13550,,,15650,,,,,,,,,,13800,,,15900,2024-02-01,2024-01-29
YR69ZNK,,MITSUBISHI,OUTLANDER ESTATE,2.0 Exceed 5dr CVT,01/09/2019,90176,96000,,,,,,,,,10600,,,12750,,,,,,,,,,10600,,,12750,2024-02-01,2024-01-29
CK72WZH,,HYUNDAI,I10 HATCHBACK,1.0 MPi Premium 5dr Auto,01/09/2022,92287,10000,,,,,,,,,13400,,,14895,,,,,,,,,,13400,,,14895,2024-02-01,2024-01-29
FD23JXJ,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/03/2023,98643,9000,,,,,,,,,16150,,,18250,,,,,,,,,,16150,,,18250,2024-02-01,2024-01-29
WL70AYG,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,01/01/2021,92359,2000,,,,,,,,,12000,,,14100,,,,,,,,,,12000,,,14100,2024-02-01,2024-01-29
GK73LHZ,,KIA,NIRO EV ESTATE,150kW 2 Nav 64kWh 5dr Auto,01/09/2023,102929,2000,,,,,,,,,25900,,,28500,,,,,,,,,,25900,,,28500,2024-02-01,2024-01-29
YG73HKY,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 130 Ultimate 5dr Auto,01/09/2023,99101,1000,,,,,,,,,22100,,,24250,,,,,,,,,,22100,,,24250,2024-02-01,2024-01-29
CX70YMO,,BMW,X1 ESTATE,sDrive 20i xLine 5dr Step Auto,01/09/2020,90388,70000,,,,,,,,,15000,,,17100,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
LV70HDL,,DACIA,DUSTER ESTATE,1.0 TCe 100 Comfort 5dr,01/09/2020,89377,3000,,,,,,,,,11200,,,13300,,,,,,,,,,11200,,,13300,2024-02-01,2024-01-29
FT23LRN,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/03/2023,98643,3000,,,,,,,,,16600,,,18700,,,,,,,,,,16600,,,18700,2024-02-01,2024-01-29
RJ23TPZ,,HYUNDAI,KONA ELECTRIC HATCHBACK,100kW Premium 39kWh 5dr Auto,01/03/2023,96744,9000,,,,,,,,,15950,,,17950,,,,,,,,,,15950,,,17950,2024-02-01,2024-01-29
FG70OBM,,AUDI,A1 SPORTBACK,25 TFSI Sport 5dr S Tronic,01/09/2020,86527,34000,,,,,,,,,14450,,,16250,,,,,,,,,,14550,,,16350,2024-02-01,2024-01-29
YP68VVY,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 4Motion SEL 5dr DSG,01/09/2018,74859,58000,,,,,,,,,14800,,,16900,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
WP70XRW,,SKODA,OCTAVIA ESTATE,1.0 TSI SE Technology 5dr,01/01/2021,94074,45000,,,,,,,,,12100,,,13600,,,,,,,,,,12100,,,13600,2024-02-01,2024-01-29
ND22OTW,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 Active Vign 5dr Auto,01/03/2022,98960,30000,,,,,,,,,17400,,,19395,,,,,,,,,,17400,,,19395,2024-02-01,2024-01-29
AG19HNH,,VAUXHALL,MOKKA X HATCHBACK,1.4T Elite Nav 5dr Auto,01/03/2019,76092,11000,,,,,,,,,12300,,,14400,,,,,,,,,,12300,,,14400,2024-02-01,2024-01-29
BJ70NXO,,VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 150 Life 5dr,01/09/2020,92437,89000,,,,,,,,,9550,,,11550,,,,,,,,,,9550,,,11550,2024-02-01,2024-01-29
AP70OKN,,KIA,XCEED DIESEL HATCHBACK,1.6 CRDi ISG 2 5dr,01/09/2020,90336,8000,,,,,,,,,13250,,,15250,,,,,,,,,,13250,,,15250,2024-02-01,2024-01-29
NJ71MVZ,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon 5dr CVT,01/09/2021,87942,19000,,,,,,,,,14850,,,16850,,,,,,,,,,14700,,,16700,2024-02-01,2024-01-29
PX70PTU,,NISSAN,MICRA HATCHBACK,1.0 IG-T 100 Tekna 5dr,01/09/2020,87541,36000,,,,,,,,,9450,,,11250,,,,,,,,,,9450,,,11250,2024-02-01,2024-01-29
FM21OXZ,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO SEL 5dr DSG,01/03/2021,81803,4000,,,,,,,,,20700,,,23000,,,,,,,,,,20700,,,23000,2024-02-01,2024-01-29
NG70UEZ,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D Elite Nav 5dr,01/09/2020,84333,43000,,,,,,,,,11150,,,13250,,,,,,,,,,11150,,,13250,2024-02-01,2024-01-29
SB70XDC,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/01/2021,91060,23000,,,,,,,,,13800,,,15850,,,,,,,,,,13800,,,15850,2024-02-01,2024-01-29
MM23XMR,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 130 Ultimate 5dr Auto,01/03/2023,99101,2000,,,,,,,,,21550,,,23750,,,,,,,,,,21550,,,23750,2024-02-01,2024-01-29
YC70BKG,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon Tech 5dr CVT,01/09/2020,87943,7000,,,,,,,,,15000,,,17000,,,,,,,,,,14850,,,16850,2024-02-01,2024-01-29
FL22YHJ,,SUZUKI,IGNIS HATCHBACK,1.2 Dualjet 12V Hybrid SZ5 ALLGRIP 5dr,01/03/2022,92906,7000,,,,,,,,,13700,,,15200,,,,,,,,,,13700,,,15200,2024-02-01,2024-01-29
LC70WXW,,FORD,GALAXY DIESEL ESTATE,2.0 EcoBlue Titanium 5dr Auto,01/09/2020,90753,63000,,,,,,,,,16950,,,19350,,,,,,,,,,16950,,,19350,2024-02-01,2024-01-29
FP70GWW,,DS,DS 3 CROSSBACK HATCHBACK,1.2 PureTech Performance Line 5dr,01/09/2020,88413,18000,,,,,,,,,12000,,,14100,,,,,,,,,,12000,,,14100,2024-02-01,2024-01-29
AO72CXN,,HYUNDAI,TUCSON ESTATE,1.6 TGDi SE Connect 5dr 2WD,01/09/2022,96098,10000,,,,,,,,,19500,,,21500,,,,,,,,,,19500,,,21500,2024-02-01,2024-01-29
PN70NLX,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,01/01/2021,85754,37000,,,,,,,,,12700,,,14800,,,,,,,,,,12800,,,14900,2024-02-01,2024-01-29
FT23ATY,,VAUXHALL,VIVARO LIFE ELECTRIC ESTATE,100kW Ultimate L 50kWh 5dr Auto,01/03/2023,102114,8000,,,,,,,,,25050,,,27750,,,,,,,,,,25050,,,27750,2024-02-01,2024-01-29
OU70JXP,,VOLVO,XC40 ESTATE,1.5 T3 [163] Inscription 5dr Geartronic,01/09/2020,88513,14000,,,,,,,,,21250,,,23750,,,,,,,,,,21650,,,24000,2024-02-01,2024-01-29
YY67DGV,,SEAT,ALHAMBRA DIESEL ESTATE,2.0 TDI CR Xcellence [150] 5dr DSG,01/09/2017,79658,55000,,,,,,,,,13900,,,16300,,,,,,,,,,13900,,,16300,2024-02-01,2024-01-29
SV70VWM,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium X 5dr,01/09/2020,93147,8000,,,,,,,,,12300,,,14100,,,,,,,,,,12450,,,14250,2024-02-01,2024-01-29
MT70EFE,,PEUGEOT,2008 ESTATE,1.2 PureTech 130 GT Line 5dr EAT8,01/09/2020,91692,67000,,,,,,,,,12450,,,14550,,,,,,,,,,12450,,,14550,2024-02-01,2024-01-29
YJ68PGH,,BMW,2 SERIES GRAN TOURER,218i SE 5dr,01/09/2018,83294,13000,,,,,,,,,12100,,,14500,,,,,,,,,,12100,,,14500,2024-02-01,2024-01-29
BK21GHF,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr EDC,01/03/2021,91801,4000,,,,,,,,,12750,,,14900,,,,,,,,,,12900,,,15000,2024-02-01,2024-01-29
CF71BZU,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr,01/09/2021,91412,9000,,,,,,,,,12900,,,15000,,,,,,,,,,12900,,,15000,2024-02-01,2024-01-29
WU70MFV,,KIA,PICANTO HATCHBACK,1.0 3 5dr Auto [4 seats],01/01/2021,95038,18000,,,,,,,,,10750,,,12250,,,,,,,,,,10750,,,12250,2024-02-01,2024-01-29
NA70LRE,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair 5dr,01/09/2020,87261,6000,,,,,,,,,13850,,,15950,,,,,,,,,,13850,,,15950,2024-02-01,2024-01-29
NU71YRK,,CITROEN,C4 HATCHBACK,1.2 PureTech [130] Shine 5dr,01/09/2021,94973,22000,,,,,,,,,12550,,,14550,,,,,,,,,,12550,,,14550,2024-02-01,2024-01-29
RJ70UCV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,12000,,,,,,,,,14850,,,16950,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
DF22UWA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr,01/03/2022,98537,12000,,,,,,,,,12750,,,14550,,,,,,,,,,12750,,,14550,2024-02-01,2024-01-29
YK69FCH,,BMW,X1 ESTATE,xDrive 20i xLine 5dr Step Auto,01/01/2020,90392,11000,,,,,,,,,21700,,,24000,,,,,,,,,,21700,,,24000,2024-02-01,2024-01-29
PN70LVT,,SEAT,ARONA HATCHBACK,1.0 TSI 115 FR [EZ] 5dr DSG,01/09/2020,85374,66000,,,,,,,,,8925,,,10700,,,,,,,,,,9025,,,10850,2024-02-01,2024-01-29
BF70BJZ,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 150 Match 5dr DSG,01/09/2020,87986,30000,,,,,,,,,17100,,,19150,,,,,,,,,,17400,,,19550,2024-02-01,2024-01-29
DF70GBE,,FORD,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 Zetec Edition 5dr,01/01/2021,93199,35000,,,,,,,,,11200,,,13200,,,,,,,,,,11200,,,13200,2024-02-01,2024-01-29
BJ72MJY,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 130 GS Line 5dr,01/09/2022,99097,12000,,,,,,,,,17650,,,19650,,,,,,,,,,17650,,,19650,2024-02-01,2024-01-29
DN72XUT,,MINI,COUNTRYMAN HATCHBACK,2.0 Cooper S Exclusive Premium 5dr Auto,01/09/2022,100638,15000,,,,,,,,,23800,,,26250,,,,,,,,,,23800,,,26250,2024-02-01,2024-01-29
YS20NRF,,MERCEDES-BENZ,B CLASS HATCHBACK,B200 AMG Line Premium 5dr Auto,01/03/2020,88184,56000,,,,,,,,,14900,,,17300,,,,,,,,,,14900,,,17300,2024-02-01,2024-01-29
FG21VTJ,,MINI,HATCHBACK,2.0 Cooper S Sport 3dr,01/03/2021,96929,7000,,,,,,,,,16100,,,18100,,,,,,,,,,16100,,,18100,2024-02-01,2024-01-29
PF70OYJ,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,01/01/2021,91061,4000,,,,,,,,,17200,,,19200,,,,,,,,,,17200,,,19200,2024-02-01,2024-01-29
SH70DXV,,AUDI,A3 SPORTBACK,35 TFSI Technik 5dr,01/01/2021,92813,31000,,,,,,,,,15450,,,17450,,,,,,,,,,15450,,,17450,2024-02-01,2024-01-29
SL70XHK,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,01/01/2021,90734,5000,,,,,,,,,13400,,,15500,,,,,,,,,,13150,,,15250,2024-02-01,2024-01-29
DE72MZT,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr Auto,01/09/2022,98538,11000,,,,,,,,,14850,,,16650,,,,,,,,,,14850,,,16650,2024-02-01,2024-01-29
PF71LNN,,VAUXHALL,MOKKA HATCHBACK,1.2 Turbo 100 SRi Premium 5dr,01/01/2022,98514,10000,,,,,,,,,14300,,,16395,,,,,,,,,,14300,,,16395,2024-02-01,2024-01-29
SM21ZDC,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi GT 5dr,01/03/2021,95412,8000,,,,,,,,,18800,,,21000,,,,,,,,,,18800,,,21000,2024-02-01,2024-01-29
SJ70WRD,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,01/09/2020,91216,60000,,,,,,,,,13500,,,15595,,,,,,,,,,13500,,,15595,2024-02-01,2024-01-29
SF70UGD,,MAZDA,MAZDA3 HATCHBACK,2.0 Skyactiv G MHEV Sport Lux 5dr,01/09/2020,88709,32000,,,,,,,,,11500,,,13500,,,,,,,,,,11500,,,13500,2024-02-01,2024-01-29
YY70KLJ,,VAUXHALL,COMBO LIFE DIESEL ESTATE,1.5 Turbo D Energy 5dr [7 seat],01/09/2020,84485,18000,,,,,,,,,12500,,,14300,,,,,,,,,,12500,,,14300,2024-02-01,2024-01-29
YT70EFY,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 130 Iconic 5dr,01/09/2020,91798,38000,,,,,,,,,9675,,,11750,,,,,,,,,,9775,,,11850,2024-02-01,2024-01-29
YA70PZT,,NISSAN,JUKE HATCHBACK,1.0 DiG-T 114 Tekna+ 5dr DCT,01/01/2021,95833,13000,,,,,,,,,15550,,,17650,,,,,,,,,,15700,,,17800,2024-02-01,2024-01-29
OW72KTJ,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,01/01/2023,81730,5000,,,,,,,,,14750,,,16750,,,,,,,,,,15000,,,17000,2024-02-01,2024-01-29
MK70PBV,,SKODA,KAROQ ESTATE,1.5 TSI SE L 5dr DSG,01/09/2020,81626,7000,,,,,,,,,17250,,,19350,,,,,,,,,,17950,,,19995,2024-02-01,2024-01-29
MA71XWK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/09/2021,90018,20000,,,,,,,,,12150,,,14250,,,,,,,,,,12150,,,14250,2024-02-01,2024-01-29
SB70ATZ,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,01/09/2020,93265,35000,,,,,,,,,11100,,,13100,,,,,,,,,,11100,,,13100,2024-02-01,2024-01-29
EO70DZG,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 150 Match 5dr DSG,01/09/2020,87986,24000,,,,,,,,,17600,,,19650,,,,,,,,,,17950,,,20000,2024-02-01,2024-01-29
FP19DYH,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi [115] Acenta 5dr,01/03/2019,86189,28000,,,,,,,,,10450,,,12550,,,,,,,,,,10450,,,12550,2024-02-01,2024-01-29
YT72HFM,,TOYOTA,COROLLA HATCHBACK,2.0 VVT-i Hybrid Icon Tech 5dr CVT,01/09/2022,92472,20000,,,,,,,,,16150,,,18150,,,,,,,,,,15950,,,17950,2024-02-01,2024-01-29
YA70VHU,,PEUGEOT,308 DIESEL SW ESTATE,1.5 BlueHDi 130 Allure 5dr [Digital i-Cockpit],01/01/2021,94828,35000,,,,,,,,,10700,,,12700,,,,,,,,,,10900,,,12900,2024-02-01,2024-01-29
PJ70VWE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr [Glass Roof Pack],01/01/2021,86508,8000,,,,,,,,,14000,,,16100,,,,,,,,,,14250,,,16350,2024-02-01,2024-01-29
LL18PXG,,MERCEDES-BENZ,GLA HATCHBACK,GLA 200 SE Executive 5dr Auto,01/03/2018,78372,43000,,,,,,,,,14000,,,16100,,,,,,,,,,14000,,,16100,2024-02-01,2024-01-29
WK70YJD,,BMW,2 SERIES GRAN COUPE,218i Sport 4dr,01/01/2021,91832,4000,,,,,,,,,18450,,,20500,,,,,,,,,,18450,,,20500,2024-02-01,2024-01-29
